dataset,domain,split,label,source_type,source_path,source_id,image_name,saved_path,saved_filename
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15682.png,GAN|ffhq_real|15682,15682.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15682_001279.jpg,real_ffhq_real_15682_001279.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15704.png,GAN|ffhq_real|15704,15704.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15704_001280.jpg,real_ffhq_real_15704_001280.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15712.png,GAN|ffhq_real|15712,15712.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15712_001281.jpg,real_ffhq_real_15712_001281.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15713.png,GAN|ffhq_real|15713,15713.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15713_001282.jpg,real_ffhq_real_15713_001282.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15717.png,GAN|ffhq_real|15717,15717.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15717_001283.jpg,real_ffhq_real_15717_001283.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15725.png,GAN|ffhq_real|15725,15725.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15725_001284.jpg,real_ffhq_real_15725_001284.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15726.png,GAN|ffhq_real|15726,15726.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15726_001285.jpg,real_ffhq_real_15726_001285.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15776.png,GAN|ffhq_real|15776,15776.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15776_001286.jpg,real_ffhq_real_15776_001286.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15806.png,GAN|ffhq_real|15806,15806.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15806_001287.jpg,real_ffhq_real_15806_001287.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15807.png,GAN|ffhq_real|15807,15807.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15807_001288.jpg,real_ffhq_real_15807_001288.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15812.png,GAN|ffhq_real|15812,15812.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15812_001289.jpg,real_ffhq_real_15812_001289.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15814.png,GAN|ffhq_real|15814,15814.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15814_001290.jpg,real_ffhq_real_15814_001290.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15818.png,GAN|ffhq_real|15818,15818.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15818_001291.jpg,real_ffhq_real_15818_001291.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15825.png,GAN|ffhq_real|15825,15825.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15825_001292.jpg,real_ffhq_real_15825_001292.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15826.png,GAN|ffhq_real|15826,15826.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15826_001293.jpg,real_ffhq_real_15826_001293.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15833.png,GAN|ffhq_real|15833,15833.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15833_001294.jpg,real_ffhq_real_15833_001294.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15842.png,GAN|ffhq_real|15842,15842.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15842_001295.jpg,real_ffhq_real_15842_001295.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15860.png,GAN|ffhq_real|15860,15860.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15860_001296.jpg,real_ffhq_real_15860_001296.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15866.png,GAN|ffhq_real|15866,15866.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15866_001297.jpg,real_ffhq_real_15866_001297.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15886.png,GAN|ffhq_real|15886,15886.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15886_001298.jpg,real_ffhq_real_15886_001298.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15890.png,GAN|ffhq_real|15890,15890.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15890_001299.jpg,real_ffhq_real_15890_001299.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15906.png,GAN|ffhq_real|15906,15906.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15906_001300.jpg,real_ffhq_real_15906_001300.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15907.png,GAN|ffhq_real|15907,15907.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15907_001301.jpg,real_ffhq_real_15907_001301.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15915.png,GAN|ffhq_real|15915,15915.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15915_001302.jpg,real_ffhq_real_15915_001302.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15919.png,GAN|ffhq_real|15919,15919.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15919_001303.jpg,real_ffhq_real_15919_001303.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15923.png,GAN|ffhq_real|15923,15923.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15923_001304.jpg,real_ffhq_real_15923_001304.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15963.png,GAN|ffhq_real|15963,15963.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15963_001305.jpg,real_ffhq_real_15963_001305.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15970.png,GAN|ffhq_real|15970,15970.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15970_001306.jpg,real_ffhq_real_15970_001306.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15974.png,GAN|ffhq_real|15974,15974.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15974_001307.jpg,real_ffhq_real_15974_001307.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15989.png,GAN|ffhq_real|15989,15989.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15989_001308.jpg,real_ffhq_real_15989_001308.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15993.png,GAN|ffhq_real|15993,15993.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15993_001309.jpg,real_ffhq_real_15993_001309.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\15997.png,GAN|ffhq_real|15997,15997.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_15997_001310.jpg,real_ffhq_real_15997_001310.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16009.png,GAN|ffhq_real|16009,16009.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16009_001311.jpg,real_ffhq_real_16009_001311.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16011.png,GAN|ffhq_real|16011,16011.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16011_001312.jpg,real_ffhq_real_16011_001312.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16021.png,GAN|ffhq_real|16021,16021.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16021_001313.jpg,real_ffhq_real_16021_001313.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16027.png,GAN|ffhq_real|16027,16027.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16027_001314.jpg,real_ffhq_real_16027_001314.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16033.png,GAN|ffhq_real|16033,16033.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16033_001315.jpg,real_ffhq_real_16033_001315.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16074.png,GAN|ffhq_real|16074,16074.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16074_001316.jpg,real_ffhq_real_16074_001316.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16083.png,GAN|ffhq_real|16083,16083.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16083_001317.jpg,real_ffhq_real_16083_001317.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16090.png,GAN|ffhq_real|16090,16090.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16090_001318.jpg,real_ffhq_real_16090_001318.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16143.png,GAN|ffhq_real|16143,16143.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16143_001319.jpg,real_ffhq_real_16143_001319.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16152.png,GAN|ffhq_real|16152,16152.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16152_001320.jpg,real_ffhq_real_16152_001320.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16202.png,GAN|ffhq_real|16202,16202.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16202_001321.jpg,real_ffhq_real_16202_001321.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16207.png,GAN|ffhq_real|16207,16207.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16207_001322.jpg,real_ffhq_real_16207_001322.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16224.png,GAN|ffhq_real|16224,16224.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16224_001323.jpg,real_ffhq_real_16224_001323.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16225.png,GAN|ffhq_real|16225,16225.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16225_001324.jpg,real_ffhq_real_16225_001324.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16228.png,GAN|ffhq_real|16228,16228.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16228_001325.jpg,real_ffhq_real_16228_001325.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16236.png,GAN|ffhq_real|16236,16236.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16236_001326.jpg,real_ffhq_real_16236_001326.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16274.png,GAN|ffhq_real|16274,16274.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16274_001327.jpg,real_ffhq_real_16274_001327.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16276.png,GAN|ffhq_real|16276,16276.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16276_001328.jpg,real_ffhq_real_16276_001328.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16284.png,GAN|ffhq_real|16284,16284.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16284_001329.jpg,real_ffhq_real_16284_001329.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16299.png,GAN|ffhq_real|16299,16299.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16299_001330.jpg,real_ffhq_real_16299_001330.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16315.png,GAN|ffhq_real|16315,16315.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16315_001331.jpg,real_ffhq_real_16315_001331.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16334.png,GAN|ffhq_real|16334,16334.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16334_001332.jpg,real_ffhq_real_16334_001332.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16351.png,GAN|ffhq_real|16351,16351.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16351_001333.jpg,real_ffhq_real_16351_001333.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16361.png,GAN|ffhq_real|16361,16361.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16361_001334.jpg,real_ffhq_real_16361_001334.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16389.png,GAN|ffhq_real|16389,16389.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16389_001335.jpg,real_ffhq_real_16389_001335.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16395.png,GAN|ffhq_real|16395,16395.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16395_001336.jpg,real_ffhq_real_16395_001336.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16406.png,GAN|ffhq_real|16406,16406.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16406_001337.jpg,real_ffhq_real_16406_001337.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16426.png,GAN|ffhq_real|16426,16426.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16426_001338.jpg,real_ffhq_real_16426_001338.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16429.png,GAN|ffhq_real|16429,16429.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16429_001339.jpg,real_ffhq_real_16429_001339.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16455.png,GAN|ffhq_real|16455,16455.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16455_001340.jpg,real_ffhq_real_16455_001340.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16483.png,GAN|ffhq_real|16483,16483.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16483_001341.jpg,real_ffhq_real_16483_001341.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16492.png,GAN|ffhq_real|16492,16492.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16492_001342.jpg,real_ffhq_real_16492_001342.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16505.png,GAN|ffhq_real|16505,16505.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16505_001343.jpg,real_ffhq_real_16505_001343.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16515.png,GAN|ffhq_real|16515,16515.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16515_001344.jpg,real_ffhq_real_16515_001344.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16539.png,GAN|ffhq_real|16539,16539.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16539_001345.jpg,real_ffhq_real_16539_001345.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16540.png,GAN|ffhq_real|16540,16540.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16540_001346.jpg,real_ffhq_real_16540_001346.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16544.png,GAN|ffhq_real|16544,16544.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16544_001347.jpg,real_ffhq_real_16544_001347.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16545.png,GAN|ffhq_real|16545,16545.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16545_001348.jpg,real_ffhq_real_16545_001348.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16547.png,GAN|ffhq_real|16547,16547.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16547_001349.jpg,real_ffhq_real_16547_001349.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16551.png,GAN|ffhq_real|16551,16551.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16551_001350.jpg,real_ffhq_real_16551_001350.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16569.png,GAN|ffhq_real|16569,16569.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16569_001351.jpg,real_ffhq_real_16569_001351.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16591.png,GAN|ffhq_real|16591,16591.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16591_001352.jpg,real_ffhq_real_16591_001352.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16614.png,GAN|ffhq_real|16614,16614.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16614_001353.jpg,real_ffhq_real_16614_001353.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16622.png,GAN|ffhq_real|16622,16622.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16622_001354.jpg,real_ffhq_real_16622_001354.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16631.png,GAN|ffhq_real|16631,16631.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16631_001355.jpg,real_ffhq_real_16631_001355.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16632.png,GAN|ffhq_real|16632,16632.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16632_001356.jpg,real_ffhq_real_16632_001356.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16662.png,GAN|ffhq_real|16662,16662.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16662_001357.jpg,real_ffhq_real_16662_001357.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16673.png,GAN|ffhq_real|16673,16673.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16673_001358.jpg,real_ffhq_real_16673_001358.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16683.png,GAN|ffhq_real|16683,16683.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16683_001359.jpg,real_ffhq_real_16683_001359.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16691.png,GAN|ffhq_real|16691,16691.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16691_001360.jpg,real_ffhq_real_16691_001360.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\16697.png,GAN|ffhq_real|16697,16697.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_16697_001361.jpg,real_ffhq_real_16697_001361.jpg
